"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info"
"131","16.487355933","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=203, FN=0, Flags=........C, BI=100, SSID=z5206677"
"132","16.589026739","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=204, FN=0, Flags=........C, BI=100, SSID=z5206677"
"133","16.691414454","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=205, FN=0, Flags=........C, BI=100, SSID=z5206677"
"134","16.793565913","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=206, FN=0, Flags=........C, BI=100, SSID=z5206677"
"135","16.999357610","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=208, FN=0, Flags=........C, BI=100, SSID=z5206677"
"136","17.305524282","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=211, FN=0, Flags=........C, BI=100, SSID=z5206677"
"137","17.407979053","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=212, FN=0, Flags=........C, BI=100, SSID=z5206677"
"138","17.510375977","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=213, FN=0, Flags=........C, BI=100, SSID=z5206677"
"139","17.613027830","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=214, FN=0, Flags=........C, BI=100, SSID=z5206677"
"140","17.715430175","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=215, FN=0, Flags=........C, BI=100, SSID=z5206677"
"141","17.818630200","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=216, FN=0, Flags=........C, BI=100, SSID=z5206677"
"142","18.023375337","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=218, FN=0, Flags=........C, BI=100, SSID=z5206677"
"143","18.124563890","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=219, FN=0, Flags=........C, BI=100, SSID=z5206677"
"144","18.227173758","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=220, FN=0, Flags=........C, BI=100, SSID=z5206677"
"145","18.330570079","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=221, FN=0, Flags=........C, BI=100, SSID=z5206677"
"146","18.432950406","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=222, FN=0, Flags=........C, BI=100, SSID=z5206677"
"147","18.535367776","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=223, FN=0, Flags=........C, BI=100, SSID=z5206677"
"148","18.636590803","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=224, FN=0, Flags=........C, BI=100, SSID=z5206677"
"149","18.841609957","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=226, FN=0, Flags=........C, BI=100, SSID=z5206677"
"150","18.943843724","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=227, FN=0, Flags=........C, BI=100, SSID=z5206677"
"151","19.047347938","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=228, FN=0, Flags=........C, BI=100, SSID=z5206677"
"152","19.148758133","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=229, FN=0, Flags=........C, BI=100, SSID=z5206677"
"153","19.354560708","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=231, FN=0, Flags=........C, BI=100, SSID=z5206677"
"154","19.455919158","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=232, FN=0, Flags=........C, BI=100, SSID=z5206677"
"155","19.558195971","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=233, FN=0, Flags=........C, BI=100, SSID=z5206677"
"156","19.762977973","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=235, FN=0, Flags=........C, BI=100, SSID=z5206677"
"157","19.866548694","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=236, FN=0, Flags=........C, BI=100, SSID=z5206677"
"158","19.967957137","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=237, FN=0, Flags=........C, BI=100, SSID=z5206677"
"159","20.071345462","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=238, FN=0, Flags=........C, BI=100, SSID=z5206677"
"160","20.172697531","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=239, FN=0, Flags=........C, BI=100, SSID=z5206677"
"161","20.480804560","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=242, FN=0, Flags=........C, BI=100, SSID=z5206677"
"162","20.582644778","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=243, FN=0, Flags=........C, BI=100, SSID=z5206677"
"163","20.685178049","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=244, FN=0, Flags=........C, BI=100, SSID=z5206677"
"164","20.788125863","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=245, FN=0, Flags=........C, BI=100, SSID=z5206677"
"165","20.889569032","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=246, FN=0, Flags=........C, BI=100, SSID=z5206677"
"166","20.991927174","0a:c5:e1:a7:65:73","Broadcast","802.11","320","-48dBm","Beacon frame, SN=247, FN=0, Flags=........C, BI=100, SSID=z5206677"
