frame.number,frame.time,wlan_radio.signal_dbm
"329","Jun 24, 2020 14:23:45.061952581 AEST","-72"
"330","Jun 24, 2020 14:23:45.164480505 AEST","-72"
"331","Jun 24, 2020 14:23:45.266762897 AEST","-68"
"332","Jun 24, 2020 14:23:45.369206271 AEST","-68"
"333","Jun 24, 2020 14:23:45.471522775 AEST","-72"
"334","Jun 24, 2020 14:23:45.677423259 AEST","-64"
"335","Jun 24, 2020 14:23:45.779906361 AEST","-72"
"336","Jun 24, 2020 14:23:45.881387095 AEST","-68"
"337","Jun 24, 2020 14:23:45.984644029 AEST","-68"
"338","Jun 24, 2020 14:23:46.085921342 AEST","-66"
"339","Jun 24, 2020 14:23:46.188455602 AEST","-72"
"340","Jun 24, 2020 14:23:46.291869705 AEST","-72"
"341","Jun 24, 2020 14:23:46.393391038 AEST","-68"
"342","Jun 24, 2020 14:23:46.496660827 AEST","-68"
"343","Jun 24, 2020 14:23:46.597897437 AEST","-66"
"344","Jun 24, 2020 14:23:46.700604194 AEST","-68"
"345","Jun 24, 2020 14:23:46.802885387 AEST","-68"
"346","Jun 24, 2020 14:23:46.905193378 AEST","-68"
"347","Jun 24, 2020 14:23:47.009392042 AEST","-68"
"348","Jun 24, 2020 14:23:47.109905252 AEST","-68"
"349","Jun 24, 2020 14:23:47.212298145 AEST","-68"
"350","Jun 24, 2020 14:23:47.315916929 AEST","-68"
"351","Jun 24, 2020 14:23:47.417144976 AEST","-68"
"352","Jun 24, 2020 14:23:47.519497759 AEST","-68"
"353","Jun 24, 2020 14:23:47.621940771 AEST","-68"
"354","Jun 24, 2020 14:23:47.729265207 AEST","-66"
"355","Jun 24, 2020 14:23:47.827849323 AEST","-66"
"356","Jun 24, 2020 14:23:47.929210919 AEST","-64"
"357","Jun 24, 2020 14:23:48.032673627 AEST","-64"
"358","Jun 24, 2020 14:23:48.133939681 AEST","-64"
"359","Jun 24, 2020 14:23:48.147947013 AEST","-72"
"360","Jun 24, 2020 14:23:48.150866663 AEST","-68"
"361","Jun 24, 2020 14:23:48.157252995 AEST","-64"
"362","Jun 24, 2020 14:23:48.185380914 AEST","-64"
"363","Jun 24, 2020 14:23:48.236336406 AEST","-64"
"364","Jun 24, 2020 14:23:48.338687066 AEST","-68"
"365","Jun 24, 2020 14:23:48.352093008 AEST","-68"
"366","Jun 24, 2020 14:23:48.355730544 AEST","-68"
"367","Jun 24, 2020 14:23:48.361004717 AEST","-68"
"368","Jun 24, 2020 14:23:48.364991445 AEST","-68"
"369","Jun 24, 2020 14:23:48.368208546 AEST","-68"
"370","Jun 24, 2020 14:23:48.375159526 AEST","-68"
"371","Jun 24, 2020 14:23:48.380856777 AEST","-68"
"372","Jun 24, 2020 14:23:48.441404023 AEST","-68"
"373","Jun 24, 2020 14:23:48.544697825 AEST","-64"
"374","Jun 24, 2020 14:23:48.645921446 AEST","-68"
"375","Jun 24, 2020 14:23:48.748863853 AEST","-66"
"376","Jun 24, 2020 14:23:48.850934569 AEST","-64"
"377","Jun 24, 2020 14:23:48.953216094 AEST","-64"
"378","Jun 24, 2020 14:23:49.056659808 AEST","-64"
"379","Jun 24, 2020 14:23:49.157907177 AEST","-64"
"380","Jun 24, 2020 14:23:49.260291119 AEST","-64"
"381","Jun 24, 2020 14:23:49.363826087 AEST","-64"
"382","Jun 24, 2020 14:23:49.465045764 AEST","-66"
"383","Jun 24, 2020 14:23:49.567511168 AEST","-68"
"384","Jun 24, 2020 14:23:49.670016500 AEST","-72"
"385","Jun 24, 2020 14:23:49.772455715 AEST","-70"
"386","Jun 24, 2020 14:23:49.875822496 AEST","-72"
"387","Jun 24, 2020 14:23:49.977369764 AEST","-72"
"388","Jun 24, 2020 14:23:50.080652768 AEST","-72"
"389","Jun 24, 2020 14:23:50.181922110 AEST","-72"
"390","Jun 24, 2020 14:23:50.284388338 AEST","-72"
"391","Jun 24, 2020 14:23:50.387828043 AEST","-68"
"392","Jun 24, 2020 14:23:50.489446023 AEST","-68"
"393","Jun 24, 2020 14:23:50.591664763 AEST","-72"
"394","Jun 24, 2020 14:23:50.694710103 AEST","-72"
"395","Jun 24, 2020 14:23:50.798757274 AEST","-72"
"396","Jun 24, 2020 14:23:50.901234648 AEST","-70"
"397","Jun 24, 2020 14:23:51.001240080 AEST","-72"
"398","Jun 24, 2020 14:23:51.104764402 AEST","-72"
"399","Jun 24, 2020 14:23:51.205911073 AEST","-72"
"400","Jun 24, 2020 14:23:51.308330149 AEST","-68"
"401","Jun 24, 2020 14:23:51.410780727 AEST","-68"
"402","Jun 24, 2020 14:23:51.513149112 AEST","-68"
"403","Jun 24, 2020 14:23:51.615486229 AEST","-64"
"404","Jun 24, 2020 14:23:51.717898998 AEST","-64"
"405","Jun 24, 2020 14:23:51.820298321 AEST","-64"
"406","Jun 24, 2020 14:23:51.923803166 AEST","-64"
"407","Jun 24, 2020 14:23:52.025205457 AEST","-64"
"408","Jun 24, 2020 14:23:52.128639528 AEST","-64"
"409","Jun 24, 2020 14:23:52.229876510 AEST","-72"
"410","Jun 24, 2020 14:23:52.332230637 AEST","-68"
"411","Jun 24, 2020 14:23:52.435814201 AEST","-72"
"412","Jun 24, 2020 14:23:52.537294130 AEST","-74"
"413","Jun 24, 2020 14:23:52.640632387 AEST","-74"
"414","Jun 24, 2020 14:23:52.742758725 AEST","-72"
"415","Jun 24, 2020 14:23:52.844233552 AEST","-68"
"416","Jun 24, 2020 14:23:52.947219789 AEST","-68"
"417","Jun 24, 2020 14:23:53.049221054 AEST","-64"
"418","Jun 24, 2020 14:23:53.152633205 AEST","-64"
"419","Jun 24, 2020 14:23:53.253842851 AEST","-68"
"420","Jun 24, 2020 14:23:53.356263325 AEST","-68"
"421","Jun 24, 2020 14:23:53.459136433 AEST","-72"
"422","Jun 24, 2020 14:23:53.561024863 AEST","-72"
"423","Jun 24, 2020 14:23:53.765973389 AEST","-72"
"424","Jun 24, 2020 14:23:53.868259613 AEST","-72"
"425","Jun 24, 2020 14:23:53.970848284 AEST","-72"
"426","Jun 24, 2020 14:23:54.073174404 AEST","-72"
"427","Jun 24, 2020 14:23:54.176419291 AEST","-70"
"428","Jun 24, 2020 14:23:54.279335987 AEST","-72"
"429","Jun 24, 2020 14:23:54.380215107 AEST","-72"
"430","Jun 24, 2020 14:23:54.483592054 AEST","-72"
"431","Jun 24, 2020 14:23:54.585423592 AEST","-72"
"432","Jun 24, 2020 14:23:54.688585773 AEST","-72"
"433","Jun 24, 2020 14:23:54.790995204 AEST","-72"
"434","Jun 24, 2020 14:23:54.892245504 AEST","-74"
"435","Jun 24, 2020 14:23:54.995538243 AEST","-74"
"436","Jun 24, 2020 14:23:55.097215588 AEST","-74"
"437","Jun 24, 2020 14:23:55.200563372 AEST","-74"
"438","Jun 24, 2020 14:23:55.301856098 AEST","-72"
"439","Jun 24, 2020 14:23:55.404255603 AEST","-72"
"440","Jun 24, 2020 14:23:55.490619296 AEST","-64"
"441","Jun 24, 2020 14:23:55.500822850 AEST","-64"
"442","Jun 24, 2020 14:23:55.503722715 AEST","-64"
"443","Jun 24, 2020 14:23:55.506624673 AEST","-72"
"444","Jun 24, 2020 14:23:55.509136156 AEST","-64"
"445","Jun 24, 2020 14:23:55.512526786 AEST","-64"
"446","Jun 24, 2020 14:23:55.519198831 AEST","-64"
"447","Jun 24, 2020 14:23:55.609393010 AEST","-72"
