frame.number,frame.time,wlan_radio.signal_dbm
"345","Jun 24, 2020 13:29:07.445423932 AEST","-64"
"346","Jun 24, 2020 13:29:07.753008248 AEST","-68"
"347","Jun 24, 2020 13:29:07.855260881 AEST","-64"
"348","Jun 24, 2020 13:29:08.264353809 AEST","-60"
"349","Jun 24, 2020 13:29:08.571468680 AEST","-68"
"350","Jun 24, 2020 13:29:08.777419685 AEST","-64"
"351","Jun 24, 2020 13:29:09.084560416 AEST","-66"
"352","Jun 24, 2020 13:29:09.185747615 AEST","-72"
"353","Jun 24, 2020 13:29:09.288159301 AEST","-64"
"354","Jun 24, 2020 13:29:09.390608148 AEST","-64"
"355","Jun 24, 2020 13:29:09.493373795 AEST","-64"
"356","Jun 24, 2020 13:29:09.596543504 AEST","-64"
"357","Jun 24, 2020 13:29:09.801348250 AEST","-64"
"358","Jun 24, 2020 13:29:09.902937456 AEST","-64"
"359","Jun 24, 2020 13:29:10.107607308 AEST","-64"
"360","Jun 24, 2020 13:29:10.312372422 AEST","-64"
"361","Jun 24, 2020 13:29:10.415759253 AEST","-60"
"362","Jun 24, 2020 13:29:10.517422437 AEST","-60"
"363","Jun 24, 2020 13:29:10.721755723 AEST","-58"
"364","Jun 24, 2020 13:29:10.927758614 AEST","-58"
"365","Jun 24, 2020 13:29:11.132552529 AEST","-58"
"366","Jun 24, 2020 13:29:11.233741822 AEST","-56"
"367","Jun 24, 2020 13:29:11.336185149 AEST","-58"
"368","Jun 24, 2020 13:29:11.438568830 AEST","-60"
"369","Jun 24, 2020 13:29:11.541005492 AEST","-58"
"370","Jun 24, 2020 13:29:11.644804784 AEST","-60"
"371","Jun 24, 2020 13:29:11.745774922 AEST","-58"
"372","Jun 24, 2020 13:29:11.848224386 AEST","-60"
"373","Jun 24, 2020 13:29:11.950741087 AEST","-60"
"374","Jun 24, 2020 13:29:12.155551047 AEST","-58"
"375","Jun 24, 2020 13:29:12.257747010 AEST","-60"
"376","Jun 24, 2020 13:29:12.360187770 AEST","-60"
"377","Jun 24, 2020 13:29:12.462590283 AEST","-58"
"378","Jun 24, 2020 13:29:12.667689194 AEST","-60"
"379","Jun 24, 2020 13:29:12.769801918 AEST","-60"
"380","Jun 24, 2020 13:29:13.077422787 AEST","-58"
"381","Jun 24, 2020 13:29:13.180559361 AEST","-58"
"382","Jun 24, 2020 13:29:13.281786608 AEST","-60"
"383","Jun 24, 2020 13:29:13.384212221 AEST","-60"
"384","Jun 24, 2020 13:29:13.486558120 AEST","-60"
"385","Jun 24, 2020 13:29:13.692510663 AEST","-64"
"386","Jun 24, 2020 13:29:13.793957930 AEST","-64"
"387","Jun 24, 2020 13:29:13.896306004 AEST","-64"
"388","Jun 24, 2020 13:29:13.999587186 AEST","-64"
"389","Jun 24, 2020 13:29:14.101082304 AEST","-64"
"390","Jun 24, 2020 13:29:14.203407357 AEST","-60"
"391","Jun 24, 2020 13:29:14.305878374 AEST","-64"
"392","Jun 24, 2020 13:29:14.408158206 AEST","-64"
"393","Jun 24, 2020 13:29:14.511695299 AEST","-64"
"394","Jun 24, 2020 13:29:14.613441667 AEST","-64"
"395","Jun 24, 2020 13:29:14.715380121 AEST","-64"
"396","Jun 24, 2020 13:29:14.817816579 AEST","-64"
"397","Jun 24, 2020 13:29:14.920180108 AEST","-64"
"398","Jun 24, 2020 13:29:15.022510927 AEST","-64"
"399","Jun 24, 2020 13:29:15.125422889 AEST","-64"
"400","Jun 24, 2020 13:29:15.227480649 AEST","-64"
"401","Jun 24, 2020 13:29:15.432148135 AEST","-64"
"402","Jun 24, 2020 13:29:15.525437469 AEST","-60"
"403","Jun 24, 2020 13:29:15.536775102 AEST","-60"
"404","Jun 24, 2020 13:29:15.548820773 AEST","-60"
"405","Jun 24, 2020 13:29:15.577427967 AEST","-60"
"406","Jun 24, 2020 13:29:15.581429705 AEST","-58"
"407","Jun 24, 2020 13:29:15.637082748 AEST","-64"
"408","Jun 24, 2020 13:29:15.739475253 AEST","-64"
"409","Jun 24, 2020 13:29:16.046564299 AEST","-64"
"410","Jun 24, 2020 13:29:16.149317261 AEST","-64"
"411","Jun 24, 2020 13:29:16.251476845 AEST","-60"
"412","Jun 24, 2020 13:29:16.353929662 AEST","-60"
"413","Jun 24, 2020 13:29:16.456159998 AEST","-60"
"414","Jun 24, 2020 13:29:16.558564232 AEST","-60"
"415","Jun 24, 2020 13:29:16.660938348 AEST","-64"
"416","Jun 24, 2020 13:29:16.866107287 AEST","-60"
"417","Jun 24, 2020 13:29:17.070526118 AEST","-60"
"418","Jun 24, 2020 13:29:17.173424112 AEST","-60"
"419","Jun 24, 2020 13:29:17.275319516 AEST","-64"
"420","Jun 24, 2020 13:29:17.377834810 AEST","-62"
"421","Jun 24, 2020 13:29:17.684923022 AEST","-64"
"422","Jun 24, 2020 13:29:17.788451382 AEST","-64"
"423","Jun 24, 2020 13:29:17.889839716 AEST","-64"
"424","Jun 24, 2020 13:29:17.993297736 AEST","-64"
"425","Jun 24, 2020 13:29:18.094648825 AEST","-60"
"426","Jun 24, 2020 13:29:18.197308356 AEST","-64"
"427","Jun 24, 2020 13:29:18.402819462 AEST","-62"
"428","Jun 24, 2020 13:29:18.505046110 AEST","-64"
"429","Jun 24, 2020 13:29:18.606650942 AEST","-60"
"430","Jun 24, 2020 13:29:18.708915371 AEST","-64"
"431","Jun 24, 2020 13:29:18.812306251 AEST","-64"
"432","Jun 24, 2020 13:29:18.914442228 AEST","-64"
"433","Jun 24, 2020 13:29:19.016247728 AEST","-60"
"434","Jun 24, 2020 13:29:19.118515867 AEST","-64"
"435","Jun 24, 2020 13:29:19.220863141 AEST","-64"
"436","Jun 24, 2020 13:29:19.323296128 AEST","-64"
"437","Jun 24, 2020 13:29:19.528317286 AEST","-60"
"438","Jun 24, 2020 13:29:19.836473941 AEST","-64"
"439","Jun 24, 2020 13:29:20.041259258 AEST","-64"
"440","Jun 24, 2020 13:29:20.244907670 AEST","-64"
"441","Jun 24, 2020 13:29:20.347268146 AEST","-66"
"442","Jun 24, 2020 13:29:20.449801221 AEST","-64"
"443","Jun 24, 2020 13:29:20.553250301 AEST","-64"
"444","Jun 24, 2020 13:29:20.655304772 AEST","-68"
"445","Jun 24, 2020 13:29:20.756832544 AEST","-64"
"446","Jun 24, 2020 13:29:20.859481291 AEST","-64"
"447","Jun 24, 2020 13:29:20.961724485 AEST","-64"
