frame.number,frame.time,wlan_radio.signal_dbm
"264","Jun 24, 2020 13:30:47.079176376 AEST","-64"
"265","Jun 24, 2020 13:30:47.284092837 AEST","-60"
"266","Jun 24, 2020 13:30:47.386551512 AEST","-64"
"267","Jun 24, 2020 13:30:47.489420109 AEST","-64"
"268","Jun 24, 2020 13:30:47.591332053 AEST","-64"
"269","Jun 24, 2020 13:30:47.693598009 AEST","-64"
"270","Jun 24, 2020 13:30:47.797104381 AEST","-64"
"271","Jun 24, 2020 13:30:47.899974098 AEST","-64"
"272","Jun 24, 2020 13:30:48.000726175 AEST","-64"
"273","Jun 24, 2020 13:30:48.308092577 AEST","-64"
"274","Jun 24, 2020 13:30:48.410511166 AEST","-64"
"275","Jun 24, 2020 13:30:48.512927192 AEST","-64"
"276","Jun 24, 2020 13:30:48.717539489 AEST","-64"
"277","Jun 24, 2020 13:30:48.821107164 AEST","-64"
"278","Jun 24, 2020 13:30:48.923501228 AEST","-64"
"279","Jun 24, 2020 13:30:49.024999797 AEST","-64"
"280","Jun 24, 2020 13:30:49.127429666 AEST","-64"
"281","Jun 24, 2020 13:30:49.332559967 AEST","-64"
"282","Jun 24, 2020 13:30:49.434357699 AEST","-64"
"283","Jun 24, 2020 13:30:49.640675641 AEST","-64"
"284","Jun 24, 2020 13:30:49.741597896 AEST","-64"
"285","Jun 24, 2020 13:30:49.845107085 AEST","-62"
"286","Jun 24, 2020 13:30:49.946576419 AEST","-64"
"287","Jun 24, 2020 13:30:50.048794653 AEST","-64"
"288","Jun 24, 2020 13:30:50.253561086 AEST","-64"
"289","Jun 24, 2020 13:30:50.356133474 AEST","-64"
"290","Jun 24, 2020 13:30:50.458548489 AEST","-64"
"291","Jun 24, 2020 13:30:50.560717248 AEST","-64"
"292","Jun 24, 2020 13:30:50.765580406 AEST","-60"
"293","Jun 24, 2020 13:30:50.971499587 AEST","-64"
"294","Jun 24, 2020 13:30:51.175283291 AEST","-64"
"295","Jun 24, 2020 13:30:51.277524541 AEST","-62"
"296","Jun 24, 2020 13:30:51.379862024 AEST","-64"
"297","Jun 24, 2020 13:30:51.482903788 AEST","-64"
"298","Jun 24, 2020 13:30:51.585424528 AEST","-64"
"299","Jun 24, 2020 13:30:51.687222940 AEST","-64"
"300","Jun 24, 2020 13:30:51.789574616 AEST","-64"
"301","Jun 24, 2020 13:30:51.891951149 AEST","-64"
"302","Jun 24, 2020 13:30:51.995480639 AEST","-64"
"303","Jun 24, 2020 13:30:52.096786103 AEST","-64"
"304","Jun 24, 2020 13:30:52.199079689 AEST","-64"
"305","Jun 24, 2020 13:30:52.301584616 AEST","-64"
"306","Jun 24, 2020 13:30:52.506457626 AEST","-64"
"307","Jun 24, 2020 13:30:52.609881006 AEST","-64"
"308","Jun 24, 2020 13:30:52.711118371 AEST","-64"
"309","Jun 24, 2020 13:30:52.813532809 AEST","-64"
"310","Jun 24, 2020 13:30:52.915892163 AEST","-64"
"311","Jun 24, 2020 13:30:53.019525221 AEST","-64"
"312","Jun 24, 2020 13:30:53.120857253 AEST","-64"
"313","Jun 24, 2020 13:30:53.223133925 AEST","-64"
"314","Jun 24, 2020 13:30:53.427910300 AEST","-64"
"315","Jun 24, 2020 13:30:53.530314464 AEST","-64"
"316","Jun 24, 2020 13:30:53.633312091 AEST","-64"
"317","Jun 24, 2020 13:30:53.735105429 AEST","-64"
"318","Jun 24, 2020 13:30:53.837524135 AEST","-64"
"319","Jun 24, 2020 13:30:53.939937808 AEST","-64"
"320","Jun 24, 2020 13:30:54.043459159 AEST","-64"
"321","Jun 24, 2020 13:30:54.144981141 AEST","-64"
"322","Jun 24, 2020 13:30:54.247117358 AEST","-64"
"323","Jun 24, 2020 13:30:54.349506170 AEST","-64"
"324","Jun 24, 2020 13:30:54.657389950 AEST","-64"
"325","Jun 24, 2020 13:30:54.759073484 AEST","-64"
"326","Jun 24, 2020 13:30:54.861497828 AEST","-64"
"327","Jun 24, 2020 13:30:54.964000693 AEST","-64"
"328","Jun 24, 2020 13:30:55.168848601 AEST","-64"
"329","Jun 24, 2020 13:30:55.271033897 AEST","-64"
"330","Jun 24, 2020 13:30:55.373460623 AEST","-64"
"331","Jun 24, 2020 13:30:55.475916318 AEST","-64"
"332","Jun 24, 2020 13:30:55.681422856 AEST","-64"
"333","Jun 24, 2020 13:30:55.783028285 AEST","-64"
"334","Jun 24, 2020 13:30:55.987856314 AEST","-64"
"335","Jun 24, 2020 13:30:56.091460369 AEST","-64"
"336","Jun 24, 2020 13:30:56.192790618 AEST","-64"
"337","Jun 24, 2020 13:30:56.500877290 AEST","-64"
"338","Jun 24, 2020 13:30:56.602466069 AEST","-64"
"339","Jun 24, 2020 13:30:56.704732160 AEST","-60"
"340","Jun 24, 2020 13:30:56.807081415 AEST","-64"
"341","Jun 24, 2020 13:30:56.909520424 AEST","-64"
"342","Jun 24, 2020 13:30:57.011848742 AEST","-64"
"343","Jun 24, 2020 13:30:57.114983203 AEST","-64"
"344","Jun 24, 2020 13:30:57.216956573 AEST","-64"
"345","Jun 24, 2020 13:30:57.319046752 AEST","-64"
"346","Jun 24, 2020 13:30:57.421445896 AEST","-64"
"347","Jun 24, 2020 13:30:57.525006450 AEST","-62"
"348","Jun 24, 2020 13:30:57.728658914 AEST","-60"
"349","Jun 24, 2020 13:30:57.831014901 AEST","-64"
"350","Jun 24, 2020 13:30:58.036108364 AEST","-64"
"351","Jun 24, 2020 13:30:58.139413190 AEST","-64"
"352","Jun 24, 2020 13:30:58.241208750 AEST","-64"
"353","Jun 24, 2020 13:30:58.343208925 AEST","-64"
"354","Jun 24, 2020 13:30:58.548992845 AEST","-64"
"355","Jun 24, 2020 13:30:58.650407413 AEST","-64"
"356","Jun 24, 2020 13:30:58.752765904 AEST","-64"
"357","Jun 24, 2020 13:30:58.855066949 AEST","-64"
"358","Jun 24, 2020 13:30:58.957432308 AEST","-64"
"359","Jun 24, 2020 13:30:59.059820035 AEST","-64"
"360","Jun 24, 2020 13:30:59.163132943 AEST","-64"
"361","Jun 24, 2020 13:30:59.367024909 AEST","-64"
"362","Jun 24, 2020 13:30:59.469465121 AEST","-64"
"363","Jun 24, 2020 13:30:59.573015853 AEST","-64"
"364","Jun 24, 2020 13:30:59.674255232 AEST","-64"
"365","Jun 24, 2020 13:30:59.776656916 AEST","-64"
"366","Jun 24, 2020 13:30:59.879014453 AEST","-64"
"367","Jun 24, 2020 13:31:00.083975542 AEST","-64"
"368","Jun 24, 2020 13:31:00.187386552 AEST","-64"
"369","Jun 24, 2020 13:31:00.289541006 AEST","-64"
"370","Jun 24, 2020 13:31:00.391019819 AEST","-64"
"371","Jun 24, 2020 13:31:00.493442807 AEST","-64"
"372","Jun 24, 2020 13:31:00.596292139 AEST","-64"
"373","Jun 24, 2020 13:31:00.738771721 AEST","-64"
"374","Jun 24, 2020 13:31:00.803761435 AEST","-64"
"375","Jun 24, 2020 13:31:00.903151954 AEST","-62"
"376","Jun 24, 2020 13:31:01.005470149 AEST","-64"
"377","Jun 24, 2020 13:31:01.109304016 AEST","-64"
"378","Jun 24, 2020 13:31:01.212725454 AEST","-64"
"379","Jun 24, 2020 13:31:01.315758514 AEST","-64"
"380","Jun 24, 2020 13:31:01.417931706 AEST","-64"
"381","Jun 24, 2020 13:31:01.521772205 AEST","-64"
"382","Jun 24, 2020 13:31:01.621662620 AEST","-64"
"383","Jun 24, 2020 13:31:01.824580724 AEST","-64"
"384","Jun 24, 2020 13:31:01.927036127 AEST","-64"
"385","Jun 24, 2020 13:31:02.029451498 AEST","-64"
"386","Jun 24, 2020 13:31:02.234192164 AEST","-64"
"387","Jun 24, 2020 13:31:02.337371512 AEST","-64"
"388","Jun 24, 2020 13:31:02.440086328 AEST","-64"
"389","Jun 24, 2020 13:31:02.541434277 AEST","-64"
"390","Jun 24, 2020 13:31:02.644973392 AEST","-64"
"391","Jun 24, 2020 13:31:02.746190508 AEST","-64"
"392","Jun 24, 2020 13:31:02.848731625 AEST","-64"
"393","Jun 24, 2020 13:31:02.951120458 AEST","-64"
"394","Jun 24, 2020 13:31:03.156123940 AEST","-64"
"395","Jun 24, 2020 13:31:03.463120290 AEST","-60"
"396","Jun 24, 2020 13:31:03.667750513 AEST","-64"
